Epoch,Domain,Metric,Value,Stage
35,Toys,HR@10,0.47233842292407446,Val
35,Toys,NDCG@10,0.2559096438366214,Val
35,Overall,HR@10,0.5641934252848498,Val
35,Overall,NDCG@10,0.3235459999728382,Val
36,Baby,HR@10,0.7061222382820566,Val
36,Baby,NDCG@10,0.4192083495290676,Val
36,Tools,HR@10,0.5075303937579386,Val
36,Tools,NDCG@10,0.2932982738192807,Val
36,Toys,HR@10,0.47490064839991636,Val
36,Toys,NDCG@10,0.2602804052472475,Val
36,Overall,HR@10,0.5661015101128496,Val
36,Overall,NDCG@10,0.32614815784549284,Val
37,Baby,HR@10,0.7084451786083006,Val
37,Baby,NDCG@10,0.4181522700437109,Val
37,Tools,HR@10,0.5071069981249622,Val
37,Tools,NDCG@10,0.291504845022067,Val
37,Toys,HR@10,0.4772014222965907,Val
37,Toys,NDCG@10,0.2618650416313655,Val
37,Overall,HR@10,0.5675916335023351,Val
37,Overall,NDCG@10,0.32578826499109265,Val
38,Baby,HR@10,0.7047284740863101,Val
38,Baby,NDCG@10,0.4178053328903241,Val
38,Tools,HR@10,0.5068045726728362,Val
38,Tools,NDCG@10,0.2918957911296022,Val
38,Toys,HR@10,0.4760510353482535,Val
38,Toys,NDCG@10,0.2625893276906794,Val
38,Overall,HR@10,0.5657925820930781,Val
38,Overall,NDCG@10,0.3260352964119578,Val
39,Baby,HR@10,0.7048317158785876,Val
39,Baby,NDCG@10,0.41574327431514646,Val
39,Tools,HR@10,0.511099014093026,Val
39,Tools,NDCG@10,0.2954706022042694,Val
39,Toys,HR@10,0.4815415185107718,Val
39,Toys,NDCG@10,0.26655541980066066,Val
39,Overall,HR@10,0.5690272401824492,Val
39,Overall,NDCG@10,0.327761726081594,Val
40,Baby,HR@10,0.703696056163535,Val
40,Baby,NDCG@10,0.41621290369959635,Val
40,Tools,HR@10,0.5084981552047421,Val
40,Tools,NDCG@10,0.2910144164842056,Val
40,Toys,HR@10,0.4811754862999372,Val
40,Toys,NDCG@10,0.2664165605380157,Val
40,Overall,HR@10,0.5677188391575351,Val
40,Overall,NDCG@10,0.32653997023262216,Val
41,Baby,HR@10,0.7008052859797647,Val
41,Baby,NDCG@10,0.41875383398779925,Val
41,Tools,HR@10,0.5057158410451824,Val
41,Tools,NDCG@10,0.28977566418209477,Val
41,Toys,HR@10,0.47850868019242837,Val
41,Toys,NDCG@10,0.26544734289531513,Val
41,Overall,HR@10,0.5649384869795926,Val
41,Overall,NDCG@10,0.3267254595479515,Val
42,Baby,HR@10,0.7010117695643197,Val
42,Baby,NDCG@10,0.4166716061617815,Val
42,Tools,HR@10,0.5033569225185992,Val
42,Tools,NDCG@10,0.2890074244360526,Val
42,Toys,HR@10,0.4747437774524158,Val
42,Toys,NDCG@10,0.26369847420054515,Val
42,Overall,HR@10,0.5629940576786785,Val
42,Overall,NDCG@10,0.3251538592992516,Val
43,Baby,HR@10,0.7025603964484823,Val
43,Baby,NDCG@10,0.4197053600907352,Val
43,Tools,HR@10,0.5010584890824412,Val
43,Tools,NDCG@10,0.28832039743496435,Val
43,Toys,HR@10,0.4764170675590881,Val
43,Toys,NDCG@10,0.26660127296497377,Val
43,Overall,HR@10,0.5634301913536499,Val
43,Overall,NDCG@10,0.32702422560199434,Val
44,Baby,HR@10,0.70390253974809,Val
44,Baby,NDCG@10,0.4181662230159569,Val
44,Tools,HR@10,0.4994858767313857,Val
44,Tools,NDCG@10,0.28732796765148944,Val
44,Toys,HR@10,0.4792407446140975,Val
44,Toys,NDCG@10,0.26891254650623037,Val
44,Overall,HR@10,0.5644114921223355,Val
44,Overall,NDCG@10,0.32698745935474643,Val
45,Baby,HR@10,0.7024055337600661,Val
45,Baby,NDCG@10,0.41545354390307543,Val
45,Tools,HR@10,0.49603822657714874,Val
45,Tools,NDCG@10,0.2849597293585563,Val
45,Toys,HR@10,0.47767203513909223,Val
45,Toys,NDCG@10,0.2687281355360986,Val
45,Overall,HR@10,0.5623035126933071,Val
45,Overall,NDCG@10,0.3252569031232212,Val
46,Baby,HR@10,0.7019409456948172,Val
46,Baby,NDCG@10,0.4151156883453727,Val
46,Tools,HR@10,0.5028125567047723,Val
46,Tools,NDCG@10,0.28778946098709135,Val
46,Toys,HR@10,0.4849403890399498,Val
46,Toys,NDCG@10,0.2721014973712433,Val
46,Overall,HR@10,0.5667011939159352,Val
46,Overall,NDCG@10,0.3271604664604808,Val
47,Baby,HR@10,0.6979661366921329,Val
47,Baby,NDCG@10,0.4127795723767352,Val
47,Tools,HR@10,0.49736889856650335,Val
47,Tools,NDCG@10,0.284388817344082,Val
47,Toys,HR@10,0.48342396988077807,Val
47,Toys,NDCG@10,0.2719177273811018,Val
47,Overall,HR@10,0.5631394355703356,Val
47,Overall,NDCG@10,0.325252517975395,Val
48,Baby,HR@10,0.7024055337600661,Val
48,Baby,NDCG@10,0.41634691896287734,Val
48,Tools,HR@10,0.5010584890824412,Val
48,Tools,NDCG@10,0.2878467710646057,Val
48,Toys,HR@10,0.48258732482744193,Val
48,Toys,NDCG@10,0.2758907632797242,Val
48,Overall,HR@10,0.565519998546221,Val
48,Overall,NDCG@10,0.32892798591872346,Val
49,Baby,HR@10,0.7020958083832335,Val
49,Baby,NDCG@10,0.4162622541309039,Val
49,Tools,HR@10,0.4993649065505353,Val
49,Tools,NDCG@10,0.28657895738682687,Val
49,Toys,HR@10,0.48269190545910895,Val
49,Toys,NDCG@10,0.2747879120890328,Val
49,Overall,HR@10,0.5649384869795926,Val
49,Overall,NDCG@10,0.32813400789203767,Val
50,Baby,HR@10,0.7023022919677886,Val
50,Baby,NDCG@10,0.4151036324026667,Val
50,Tools,HR@10,0.4959777414867235,Val
50,Tools,NDCG@10,0.2814279799450718,Val
50,Toys,HR@10,0.48535871156661786,Val
50,Toys,NDCG@10,0.2754745879739249,Val
50,Overall,HR@10,0.5649203147431354,Val
50,Overall,NDCG@10,0.32641720510548383,Val
51,Baby,HR@10,0.7028185009291761,Val
51,Baby,NDCG@10,0.4178359594775031,Val
51,Tools,HR@10,0.4924696062420613,Val
51,Tools,NDCG@10,0.27979570409309584,Val
51,Toys,HR@10,0.48263961514327547,Val
51,Toys,NDCG@10,0.2746067973130215,Val
51,Overall,HR@10,0.5631030910974214,Val
51,Overall,NDCG@10,0.32658708998134744,Val
52,Baby,HR@10,0.700495560602932,Val
52,Baby,NDCG@10,0.41484073759131096,Val
52,Tools,HR@10,0.49180427024738405,Val
52,Tools,NDCG@10,0.2780762123953021,Val
52,Toys,HR@10,0.48227358293244094,Val
52,Toys,NDCG@10,0.272245065610754,Val
52,Overall,HR@10,0.5619582402006215,Val
52,Overall,NDCG@10,0.3241953047100704,Val
53,Baby,HR@10,0.6973983068346067,Val
53,Baby,NDCG@10,0.4129101987211241,Val
53,Tools,HR@10,0.49077602371015544,Val
53,Tools,NDCG@10,0.27819011814221695,Val
53,Toys,HR@10,0.4822212926166074,Val
53,Toys,NDCG@10,0.27288757945942144,Val
53,Overall,HR@10,0.5605408057569645,Val
53,Overall,NDCG@10,0.3237732043550285,Val
54,Baby,HR@10,0.6985339665496593,Val
54,Baby,NDCG@10,0.41609189576705363,Val
54,Tools,HR@10,0.4953728905824714,Val
54,Tools,NDCG@10,0.2806796311429306,Val
54,Toys,HR@10,0.4856724534616189,Val
54,Toys,NDCG@10,0.2732038282003546,Val
54,Overall,HR@10,0.5635210525359357,Val
54,Overall,NDCG@10,0.32575112317121907,Val
55,Baby,HR@10,0.6987404501342144,Val
55,Baby,NDCG@10,0.41841782033720537,Val
55,Tools,HR@10,0.4910784491622815,Val
55,Tools,NDCG@10,0.277104620548039,Val
55,Toys,HR@10,0.48227358293244094,Val
55,Toys,NDCG@10,0.27339822550284265,Val
55,Overall,HR@10,0.561122317323593,Val
55,Overall,NDCG@10,0.3255634005998553,Val
56,Baby,HR@10,0.699463142680157,Val
56,Baby,NDCG@10,0.41387102944781273,Val
56,Tools,HR@10,0.4852113953910361,Val
56,Tools,NDCG@10,0.2750355850314948,Val
56,Toys,HR@10,0.48520184061911736,Val
56,Toys,NDCG@10,0.27521323094410916,Val
56,Overall,HR@10,0.5606316669392503,Val
56,Overall,NDCG@10,0.3239719191401602,Val
57,Baby,HR@10,0.701579599421846,Val
57,Baby,NDCG@10,0.4163970361637387,Val
57,Tools,HR@10,0.4965221073005504,Val
57,Tools,NDCG@10,0.2816892176611168,Val
57,Toys,HR@10,0.48499267935578333,Val
57,Toys,NDCG@10,0.2746408643270334,Val
57,Overall,HR@10,0.5647022479056497,Val
57,Overall,NDCG@10,0.3266612715031234,Val
58,Baby,HR@10,0.7000309725376832,Val
58,Baby,NDCG@10,0.4149606150661098,Val
58,Tools,HR@10,0.4862396419282647,Val
58,Tools,NDCG@10,0.27698355306752565,Val
58,Toys,HR@10,0.4842606149341142,Val
58,Toys,NDCG@10,0.2753530444718097,Val
58,Overall,HR@10,0.5608133893038216,Val
58,Overall,NDCG@10,0.3249893281797773,Val
Final,Baby,HR@10,0.6470679330993186,Test
Final,Baby,NDCG@10,0.3668798033346876,Test
Final,Tools,HR@10,0.45829553015181757,Test
Final,Tools,NDCG@10,0.25785346157691763,Test
Final,Toys,HR@10,0.43500313741895,Test
Final,Toys,NDCG@10,0.23769292922281643,Test
Final,Overall,HR@10,0.5166548547129696,Test
Final,Overall,NDCG@10,0.2892279781371257,Test
